Category,Size,Distance,tsne_1,tsne_2
backpack,Small,0.91365564,-1.9609828,0.6750773
backpack,Medium,0.78024906,12.812101,-1.6889429
backpack,Small,0.94655347,18.68617,-9.255496
backpack,Large,0.78221637,10.053686,7.7848945
backpack,Small,0.6823762,7.2001734,-0.28165442
backpack,Small,0.8018731,5.7127748,-3.4658673
backpack,Medium,0.7192549,5.7519083,4.719811
backpack,Small,0.74588466,4.029044,2.6171217
backpack,Medium,0.81088614,14.3435335,-1.9645549
backpack,Small,0.68589467,9.8162,-1.0990871
backpack,Medium,0.7206622,13.641038,-2.5206485
backpack,Small,0.92695814,11.194203,-10.856378
backpack,Large,0.7967912,15.687812,-0.41752735
backpack,Medium,0.7947169,8.686651,6.2512555
backpack,Small,0.6850035,8.782211,-1.2286911
backpack,Medium,0.8234869,14.202477,-1.9938788
backpack,Medium,0.70087504,12.119101,-0.062886454
backpack,Small,0.6774963,7.451241,-1.2531157
backpack,Medium,0.7233612,9.852641,5.779097
backpack,Medium,0.7036197,8.295879,6.294641
backpack,Medium,0.8371494,14.486591,-1.9920763
backpack,Small,0.9081452,-0.9786578,-14.648233
backpack,Small,0.87027466,0.627251,-0.12542148
backpack,Small,0.91433614,11.693994,-10.593681
backpack,Medium,0.78751117,13.643861,-2.3922818
backpack,Medium,0.9065564,9.369933,9.515768
backpack,Medium,0.91384983,7.2704897,-6.0876384
backpack,Large,0.8098568,14.629662,-0.8827334
backpack,Medium,0.86248064,10.246109,-3.2267747
backpack,Small,1.0411814,3.7675998,-15.467368
backpack,Medium,0.74052286,14.156753,-1.615579
backpack,Medium,0.8735504,14.816208,-2.0974102
backpack,Large,0.82267636,10.079859,6.536485
backpack,Small,0.90711933,11.509679,-10.1296625
backpack,Small,0.66433007,9.040048,-1.1813095
backpack,Small,0.8466684,4.7757063,-4.3369107
backpack,Medium,0.78290695,6.190989,4.740941
backpack,Small,1.0146581,9.085858,-10.082286
backpack,Large,0.79907113,14.670459,-0.83171374
backpack,Medium,0.72154593,6.6699586,3.9422035
backpack,Small,0.8903053,12.04566,-3.4104705
backpack,Medium,0.87111586,-3.5845456,-1.246327
backpack,Small,0.7782971,1.4722339,0.5101917
backpack,Small,0.88331425,3.8364725,-2.7055018
backpack,Medium,0.88423675,15.413605,-2.4106996
backpack,Large,0.8690936,14.813675,-0.62010425
backpack,Large,0.90360516,14.182445,12.1665
backpack,Medium,0.7853764,13.448191,-0.48911205
backpack,Small,0.82894653,1.1157331,1.5975797
backpack,Medium,0.92732674,3.3756685,-4.1403327
backpack,Small,0.84149003,1.791704,3.2868166
backpack,Small,0.83771354,8.026696,-2.8870633
backpack,Medium,0.70504105,9.669009,-0.6844736
backpack,Large,0.8231389,10.808242,8.11941
backpack,Small,0.8209568,2.2558641,2.1907117
backpack,Medium,0.6711537,11.190481,-1.0208195
backpack,Small,0.9951255,19.540798,-5.337643
backpack,Large,0.70462847,8.753402,6.497602
backpack,Small,0.76795214,11.230837,-4.490229
backpack,Medium,0.89797115,19.83866,7.668122
backpack,Small,0.74198925,4.2634106,2.6015043
backpack,Medium,0.637727,9.562539,-0.66511554
backpack,Small,0.80011934,4.4375873,4.0873113
backpack,Small,0.84893674,14.5599375,-2.8623443
backpack,Small,0.61978906,9.821823,-0.7345183
backpack,Small,0.7749442,10.335549,-5.5018716
backpack,Small,0.83712596,0.60201126,-0.005545939
backpack,Small,0.7040114,1.0644362,-0.030347602
umbrella,Small,0.9142214,27.90014,0.3871423
umbrella,Large,0.71828675,32.71181,-8.416325
umbrella,Medium,0.64282465,30.84042,-4.317365
umbrella,Medium,0.7178675,27.038374,-1.7099757
umbrella,Medium,0.6425109,31.55574,-7.763782
umbrella,Large,1.0919298,15.370836,1.0322955
umbrella,Large,0.659794,31.68357,-3.3958273
umbrella,Large,0.65183014,33.23816,-5.2072635
umbrella,Large,0.5996819,31.95834,-4.978125
umbrella,Large,0.64867383,32.297314,-5.859859
umbrella,Small,0.6378141,29.158035,-2.740662
umbrella,Medium,0.73431045,27.074368,-1.6535063
umbrella,Large,0.6353619,31.639805,-5.2213755
umbrella,Medium,0.68871033,31.48698,-7.897116
umbrella,Large,0.6786811,32.488987,-6.0272374
umbrella,Large,0.6878351,32.579407,-4.0463824
umbrella,Medium,0.98525363,21.573286,-0.69590396
umbrella,Medium,0.6957881,26.535982,-2.6309218
umbrella,Medium,1.1385301,-36.476337,1.3999153
umbrella,Medium,0.6078684,30.596094,-5.6896796
umbrella,Large,0.6750112,31.144297,-8.229093
umbrella,Large,0.79020554,31.022333,-7.436425
umbrella,Medium,0.67775744,28.707,-2.6010072
umbrella,Medium,1.1063557,8.665242,2.2672677
umbrella,Medium,0.56916547,30.090315,-4.010576
umbrella,Large,0.7320284,31.344753,-8.077381
umbrella,Medium,0.6276467,28.31801,-4.161869
umbrella,Large,0.72132415,34.43905,-6.3953424
umbrella,Small,0.789184,28.063347,-0.4327788
umbrella,Medium,0.69661915,32.55263,-8.602101
umbrella,Medium,0.9948327,-26.777632,18.885704
umbrella,Large,0.64064825,30.91161,-3.3408985
umbrella,Large,0.6890491,31.015804,-7.306756
umbrella,Large,0.8775498,37.076664,-5.7580824
umbrella,Large,0.56150675,31.92873,-7.204897
umbrella,Medium,0.8161061,30.458399,-9.015198
umbrella,Small,0.5874676,27.83295,-2.2087271
umbrella,Medium,0.68440443,25.873438,-3.566624
umbrella,Large,0.6324623,31.232044,-4.9841185
umbrella,Small,0.86287373,33.333374,39.979515
umbrella,Small,0.7252989,29.252901,-1.4692566
umbrella,Large,0.7410857,32.492386,-10.191345
umbrella,Medium,1.044124,-41.761936,-1.8583605
umbrella,Large,0.6961742,31.84047,-2.464309
umbrella,Large,0.69657105,33.433235,-6.50272
umbrella,Small,0.7117734,27.27522,-2.031963
umbrella,Medium,0.68552935,28.708046,-1.6295859
umbrella,Large,0.63259363,32.693665,-4.8774524
umbrella,Medium,1.0816777,-31.604788,35.740765
umbrella,Medium,0.73246163,27.750208,-3.947946
umbrella,Small,0.7324068,26.06451,-3.031657
umbrella,Medium,0.67195916,27.818064,-4.170992
umbrella,Large,0.7801866,34.37661,-4.594278
umbrella,Medium,0.68092114,30.290152,-7.492607
umbrella,Medium,0.62286526,28.02469,-3.5608823
umbrella,Medium,0.5154924,30.564524,-4.0915833
umbrella,Large,0.7148095,30.066404,-4.7925625
umbrella,Small,0.71192664,28.64745,-1.7530128
umbrella,Large,0.61909086,32.162872,-6.9621067
umbrella,Medium,0.58653843,29.380138,-3.4043202
umbrella,Medium,0.6040466,29.099323,-2.7265923
umbrella,Medium,0.7763533,25.689455,-3.727507
umbrella,Large,0.5870545,32.873432,-6.5693007
umbrella,Small,0.7324359,29.23595,-1.532437
umbrella,Medium,0.711741,28.110237,-3.1675236
umbrella,Medium,0.7564605,32.483875,-10.183617
umbrella,Large,0.67700434,30.0,-5.019269
umbrella,Medium,0.6903657,25.861477,-3.578174
umbrella,Large,0.6624406,30.52166,-6.006833
umbrella,Large,0.728177,30.654402,-6.6528616
umbrella,Large,0.7311006,32.533894,-7.8249693
umbrella,Small,0.9082595,7.2693343,-10.905186
umbrella,Large,0.7068886,32.696465,-7.004275
umbrella,Medium,0.766251,26.960394,-4.122907
umbrella,Large,0.84394115,53.66812,-5.135848
umbrella,Medium,0.5828468,29.68603,-2.6304543
umbrella,Large,0.6324063,31.306429,-4.2042723
umbrella,Large,0.7519494,31.282934,-8.425094
umbrella,Large,0.580545,31.832876,-4.175994
umbrella,Large,0.6644139,32.06671,-4.671669
umbrella,Medium,0.75010145,30.486248,-8.97165
umbrella,Large,0.8887388,34.891342,-6.5312295
umbrella,Medium,1.1418124,-36.207092,0.71798897
umbrella,Large,0.757169,33.568516,-5.0799174
umbrella,Medium,1.024943,-7.375625,4.4515553
umbrella,Large,0.8392105,23.290323,-10.8739395
umbrella,Medium,0.97818893,-7.394359,4.4451265
umbrella,Large,0.6701748,31.652039,-3.3679383
umbrella,Medium,0.68441117,27.89325,-2.4824867
umbrella,Small,0.64716434,28.003065,-2.4435427
umbrella,Medium,0.57734144,31.640947,-4.592805
umbrella,Large,0.83676505,24.19552,-9.311356
umbrella,Medium,0.7076817,31.023977,-8.454028
umbrella,Medium,0.71625876,29.134663,-3.00597
umbrella,Small,0.6451683,29.493158,-2.2926803
umbrella,Large,0.68583226,33.040527,-6.7371993
umbrella,Medium,0.5939925,30.805878,-3.306757
umbrella,Large,0.60287863,31.776325,-4.416067
umbrella,Small,0.9362844,4.0890613,-14.733332
umbrella,Large,0.79253876,53.83099,-5.005059
handbag,Small,0.8298327,6.2999163,-5.170023
handbag,Medium,0.78105146,11.637947,3.1395142
handbag,Small,0.9467667,12.04179,-10.471961
handbag,Small,0.85813177,12.740002,-10.377502
handbag,Large,0.88496184,6.7771516,5.2854037
handbag,Large,0.7666454,14.379672,2.1521227
handbag,Medium,0.92422694,13.737272,-3.4795525
handbag,Medium,0.87970686,-62.977478,12.3025675
handbag,Medium,0.65655786,9.841996,2.6363714
handbag,Small,0.70288134,4.9976964,-1.4918277
handbag,Large,0.7435153,13.256613,3.2669282
handbag,Large,0.93947613,8.284485,8.411838
handbag,Small,0.7675967,3.6698737,-4.2225127
handbag,Medium,0.7797223,12.515691,2.7136366
handbag,Small,0.8387033,13.197883,-10.939258
handbag,Small,0.71109545,6.021359,2.5528033
handbag,Small,0.92355716,12.755852,-6.732091
handbag,Large,0.78254104,12.552456,2.8295698
handbag,Small,0.9161894,-6.1577525,-14.440202
handbag,Medium,0.74984777,11.332899,4.784655
handbag,Medium,0.91890717,-31.050846,40.515232
handbag,Large,0.8174085,8.406973,8.217617
handbag,Large,0.72530484,12.287541,4.1896033
handbag,Small,0.7064495,4.90657,-1.3807193
handbag,Medium,0.8782342,-28.329138,-8.671392
handbag,Medium,0.7627841,11.463367,-2.1612034
handbag,Small,0.788502,3.8069704,-1.9766614
handbag,Small,1.0050923,30.543533,34.116188
handbag,Medium,0.85360247,5.5389795,5.6990504
handbag,Medium,0.8218937,11.780148,-6.16955
handbag,Small,0.72884506,4.5426636,-1.4248047
handbag,Large,0.75973326,13.862859,2.9294326
handbag,Medium,0.88355285,-5.843047,31.722784
handbag,Small,0.78786576,-41.466022,6.8230643
handbag,Small,0.95484126,11.491247,-10.449907
handbag,Small,0.72402954,6.0598927,-2.0050578
handbag,Small,0.69220775,10.652827,-1.9744588
handbag,Large,0.749445,11.199789,5.927303
handbag,Medium,0.7260143,4.5035057,0.623953
handbag,Medium,0.8296887,12.250194,-1.887472
handbag,Small,0.85619926,11.323278,-9.51637
handbag,Small,0.6519428,6.695317,1.3977957
handbag,Medium,0.6784084,9.7460985,1.8509179
handbag,Large,0.7155794,11.659405,4.190851
handbag,Large,0.8779806,14.815731,2.6776528
handbag,Medium,0.8328629,-21.792036,27.671738
handbag,Small,0.6970533,5.5753417,-2.7895775
handbag,Small,1.0243698,-85.09766,-10.090171
handbag,Small,0.8747594,0.735953,-1.4391491
handbag,Medium,0.7993952,12.08518,-6.4330196
handbag,Medium,0.74984396,13.0435505,2.4186707
handbag,Small,0.6722183,3.8877745,-1.2368913
handbag,Small,0.73912543,9.532266,-3.3394387
handbag,Medium,0.7320518,9.718951,-3.4572606
handbag,Large,0.866564,16.010595,-0.47596928
handbag,Medium,0.7697401,5.9283934,0.61549264
handbag,Medium,0.7976536,3.6961582,-0.50649923
handbag,Small,0.8333612,1.378013,3.5294049
handbag,Small,0.8070303,1.0201327,0.044392154
handbag,Small,0.7348304,5.2173204,0.6657149
handbag,Medium,0.70123976,6.9188166,0.79170763
handbag,Small,0.98588675,-54.09118,6.8673563
handbag,Large,0.93070513,16.067047,4.7856
handbag,Medium,0.97587526,-30.194319,21.721594
handbag,Large,0.7752731,12.489213,4.4661207
handbag,Medium,0.8572747,5.3520517,11.836995
handbag,Medium,0.7049768,10.378172,2.5870633
handbag,Small,0.7839209,4.8751187,2.2145376
handbag,Small,0.77380455,2.4549954,-4.1997714
handbag,Large,0.80151594,10.334909,5.972806
handbag,Small,0.99205744,13.716918,-16.037308
handbag,Small,0.82617694,5.074189,-2.3135657
handbag,Medium,0.75868744,11.731795,3.1719933
handbag,Medium,0.70795715,4.5756454,0.3523698
handbag,Small,0.6654714,7.17159,1.9071206
handbag,Large,0.918501,4.3114777,12.75678
handbag,Medium,0.7919322,9.596148,-4.027879
handbag,Medium,0.7212308,5.494565,1.7451172
handbag,Medium,0.92289335,5.73105,50.089462
handbag,Small,0.84099424,13.837205,-9.04014
handbag,Medium,0.7551942,11.710935,3.1822002
handbag,Medium,0.6736677,6.6707306,0.92572147
handbag,Small,0.6597786,4.331373,-0.29576725
handbag,Small,0.85646623,-65.4052,10.880863
handbag,Small,0.6678165,6.209078,1.9537214
handbag,Large,0.9211259,5.348276,11.476844
handbag,Small,0.64724815,10.112966,2.3371434
handbag,Medium,0.8111286,8.344989,-4.468605
handbag,Small,0.88760847,11.3579855,-9.61738
handbag,Small,0.9002632,10.706653,-10.35949
handbag,Small,0.7188526,2.8926091,1.7352294
handbag,Small,0.96841663,-56.994007,9.252788
handbag,Small,0.7263087,5.4208755,-3.2909026
handbag,Medium,0.9245687,-65.12796,10.698755
handbag,Small,0.93898505,-30.480583,15.852201
handbag,Large,0.9234184,36.084896,19.603209
handbag,Large,0.7586239,14.461364,1.8979208
handbag,Small,0.7441153,3.4838169,-2.053975
handbag,Small,0.7464026,4.7955837,0.8367328
handbag,Small,0.791822,11.929465,-3.3876102
tie,Large,0.8783062,-28.368055,28.601568
tie,Small,0.63302153,-69.07416,12.729039
tie,Large,0.8403769,-69.14118,17.6001
tie,Small,0.76216096,-68.72225,11.941632
tie,Medium,0.5706906,-67.19327,15.709026
tie,Small,0.6517112,-67.634674,15.407456
tie,Small,0.5644635,-67.04575,13.040224
tie,Small,0.7221736,-69.93446,10.571057
tie,Small,0.72004974,-68.82794,11.50659
tie,Small,0.59319407,-66.90518,14.019085
tie,Small,0.80001235,-65.02272,11.2671585
tie,Large,0.68841404,-67.104836,18.704197
tie,Small,0.65179944,-68.32507,12.478327
tie,Small,0.65602744,-68.533615,10.702904
tie,Medium,0.7301763,-65.738655,15.781243
tie,Small,0.76966,-69.8131,10.846054
tie,Small,0.6550154,-67.7393,11.537528
tie,Large,1.073666,0.7090598,24.017765
tie,Medium,0.64959913,-66.86327,17.49219
tie,Large,0.7682103,-66.98048,19.550556
tie,Medium,0.62759954,-67.644424,17.596622
tie,Small,0.64333767,-69.276146,12.076488
tie,Medium,0.6144837,-67.40133,17.405626
tie,Small,0.6349196,-67.04126,13.334098
tie,Medium,0.6724835,-69.84256,12.798286
tie,Small,0.80161196,-63.581955,15.822195
tie,Large,0.75615895,-67.154495,19.725664
tie,Large,0.91838497,15.969448,-0.34778762
tie,Large,0.93755996,-28.702581,28.763733
tie,Small,0.75914216,-63.793903,15.820087
tie,Small,0.71349066,-65.631714,14.49072
tie,Medium,0.957821,15.637273,-25.43398
tie,Small,0.6363607,-67.78388,13.621204
tie,Small,0.9887077,3.8555205,-9.032911
tie,Medium,0.5837064,-67.37794,17.676435
tie,Small,1.0455952,-86.22637,-11.876851
tie,Small,1.0115373,4.225175,-6.909271
tie,Small,0.59826285,-67.68136,14.227646
tie,Large,0.9450593,19.110891,-10.575602
tie,Small,0.6139807,-66.68085,12.591122
tie,Medium,0.61290395,-67.4094,16.251736
tie,Small,0.89797616,-70.26895,10.276413
tie,Medium,0.65750587,-66.96014,15.205816
tie,Small,0.7758117,-63.380703,15.881319
tie,Small,0.72787404,-68.39656,10.279668
tie,Small,0.61173564,-67.825485,13.702769
tie,Small,0.7026964,-68.148056,12.207712
tie,Small,0.66394246,-66.50518,13.441396
tie,Small,0.7765104,-69.469894,10.644405
tie,Medium,0.6996286,-66.42927,17.433317
tie,Small,0.7790393,-70.16097,12.606338
tie,Medium,0.7662968,-65.028206,14.964242
tie,Small,0.6317017,-68.22141,14.657903
tie,Medium,0.7105286,-67.24037,18.78174
tie,Large,0.9315778,-37.685257,31.715097
tie,Small,0.61156756,-68.172615,12.986544
tie,Large,0.94955593,19.077942,-10.5128765
tie,Small,1.1439232,22.509697,-8.72298
tie,Medium,0.6816683,-66.544876,14.631034
tie,Large,0.7796081,-68.11129,19.243359
tie,Small,0.7419199,-68.77624,10.833001
tie,Small,0.7054525,-66.640236,12.552761
tie,Large,0.83789325,-68.64589,19.27288
tie,Large,0.68643785,-67.529526,18.43424
tie,Large,0.66981035,-67.99562,18.725657
tie,Small,0.9542463,-86.90455,-2.4586782
tie,Medium,0.6020551,-67.36604,16.815176
tie,Small,0.98982733,-85.846405,-3.2524803
tie,Medium,0.69037646,-66.63592,15.647148
tie,Small,0.5965725,-68.80909,13.224694
tie,Small,0.6502284,-68.23284,12.702542
tie,Small,0.5799845,-69.03956,13.202624
tie,Medium,0.84404665,-66.37101,9.838722
tie,Medium,0.78780776,-63.287865,19.162708
tie,Small,0.7575899,-66.4173,9.943656
tie,Large,1.0268112,0.7634499,24.003881
tie,Medium,0.72590876,-69.1632,14.334696
tie,Large,0.75341594,-66.47646,19.650816
tie,Small,0.6751654,-68.29648,13.564034
tie,Small,0.6693856,-68.54535,10.835319
tie,Medium,0.64974904,-67.13002,15.404891
tie,Medium,0.89340204,-28.484444,28.544983
tie,Small,0.5902117,-69.3458,12.705788
tie,Small,0.89111125,-83.76769,-13.150455
tie,Small,0.67079484,-69.32031,10.893492
tie,Medium,0.64152306,-68.10907,14.901811
tie,Large,0.9190157,-28.492716,28.632313
tie,Medium,0.6659283,-67.89902,18.004457
tie,Medium,0.6152379,-66.69277,14.974835
tie,Large,0.8391944,-67.05246,19.762526
tie,Medium,0.71657246,-68.305046,17.700535
tie,Medium,0.76467067,-63.301643,19.134365
tie,Small,1.0147048,22.610312,11.806984
tie,Large,0.7465547,-67.54627,18.587297
tie,Small,0.99267155,-86.080086,-8.11414
tie,Medium,0.7313628,-63.830685,15.808465
tie,Medium,0.6163412,-67.297775,14.453208
tie,Small,0.89966565,16.295797,-4.3180804
tie,Medium,0.61903465,-67.27909,17.499092
tie,Small,1.0189362,-84.66415,-13.027194
suitcase,Large,0.8417513,16.446932,11.896559
suitcase,Small,0.9042118,-4.135823,4.0505366
suitcase,Medium,0.6763978,8.90369,13.0885725
suitcase,Medium,0.88966584,9.355675,4.6964116
suitcase,Medium,0.8289604,2.1027029,10.757542
suitcase,Medium,0.7509355,4.836871,1.3051132
suitcase,Small,0.9012407,-2.1989915,3.8019733
suitcase,Medium,0.7325651,5.1045704,12.930117
suitcase,Medium,0.74526227,2.100695,10.75171
suitcase,Medium,0.8656287,2.3887796,9.6645155
suitcase,Medium,0.7690427,4.7673326,13.049595
suitcase,Large,0.80290395,10.591441,14.951185
suitcase,Medium,0.7413444,4.5309534,7.660474
suitcase,Large,0.90563905,58.394253,2.4861472
suitcase,Medium,0.6761042,5.6207447,14.831965
suitcase,Small,0.86959785,-1.7341295,4.2452426
suitcase,Large,0.72030205,5.207548,14.384269
suitcase,Small,0.9480876,4.981212,-3.7038581
suitcase,Large,0.7290986,8.231625,15.90626
suitcase,Medium,0.83522624,10.007482,8.277937
suitcase,Medium,0.8162063,2.1586857,9.853566
suitcase,Large,0.7827269,6.2994857,12.86352
suitcase,Medium,0.89846534,3.2017047,-0.80820906
suitcase,Large,0.799176,6.327678,17.656284
suitcase,Medium,0.728801,2.7848942,6.9993124
suitcase,Medium,0.7817852,5.407514,6.026305
suitcase,Medium,0.8500145,2.5109134,11.702727
suitcase,Large,0.8026727,6.255159,12.853071
suitcase,Small,0.7994802,4.129628,7.90762
suitcase,Medium,0.6682216,7.2372084,12.399021
suitcase,Large,0.7411633,5.169307,12.573494
suitcase,Large,0.8802521,14.7294035,9.085277
suitcase,Large,0.73813105,6.951131,13.5917225
suitcase,Large,0.81410575,4.9119515,14.333592
suitcase,Small,0.8834962,-0.25240576,4.5343666
suitcase,Large,0.73700917,7.732103,14.307476
suitcase,Small,0.7760284,2.9253612,2.5943022
suitcase,Small,0.84535974,1.0134985,6.001062
suitcase,Small,0.69621897,4.0329976,5.566532
suitcase,Large,0.8927003,3.0915134,13.510261
suitcase,Medium,0.7443584,7.180487,11.654813
suitcase,Large,0.75042397,9.76113,16.120224
suitcase,Large,0.71871036,8.240609,14.017
suitcase,Large,0.8725552,55.635406,27.167591
suitcase,Small,0.8174215,2.8903024,1.7248201
suitcase,Small,0.72050434,3.2463503,2.959635
suitcase,Small,0.8018151,3.178793,4.4938765
suitcase,Large,0.7627808,4.3114777,12.75678
suitcase,Large,0.7196632,5.36695,15.172401
suitcase,Small,0.77842605,4.3156605,2.0345385
suitcase,Large,0.8554389,10.52925,8.463239
suitcase,Large,0.7996543,4.74468,14.641822
suitcase,Large,0.8113894,8.829962,16.225548
suitcase,Small,0.7860897,2.880298,2.2213726
suitcase,Medium,0.78379107,4.488034,7.5200315
suitcase,Medium,0.9356407,49.66367,-3.553137
suitcase,Large,0.855113,9.241878,17.50814
suitcase,Large,0.98097366,35.920135,20.789873
suitcase,Medium,0.7583297,1.9643321,6.835308
suitcase,Large,0.84471786,8.199402,16.467413
suitcase,Large,0.8204173,11.700506,7.330677
suitcase,Medium,0.8162464,1.9090409,6.828128
suitcase,Medium,0.8644212,3.3201137,12.905345
suitcase,Medium,0.7224493,3.9762352,4.8015137
suitcase,Medium,0.768774,5.645223,3.8872504
suitcase,Large,1.0258595,39.867874,23.424608
suitcase,Large,0.74497217,4.9998097,12.828504
suitcase,Medium,0.9108303,-2.7017713,36.084564
suitcase,Medium,0.8691042,7.307094,3.9569643
suitcase,Medium,0.7137822,5.4046783,14.710673
suitcase,Large,0.7258823,8.137564,13.58845
suitcase,Small,0.7559051,3.018813,2.682028
suitcase,Large,0.8610889,54.134136,-1.2367232
suitcase,Medium,0.7518636,5.3550415,12.6819105
suitcase,Large,0.69102734,8.884976,13.190775
suitcase,Large,0.7582011,4.6987643,14.532788
suitcase,Large,0.7269041,7.7391157,13.40247
suitcase,Large,0.8626407,44.39545,18.635096
suitcase,Large,1.0095599,56.10834,10.027187
suitcase,Small,0.8337975,-4.8295712,2.2326758
suitcase,Small,0.834252,-2.7040937,36.04909
